date,ARA_NDMI,BSU_NDMI,WEEDS_NDMI,ARA_GNDVI,BSU_GNDVI,WEEDS_GNDVI
2026-03-18,0.129332035779953,0.11150583624839783,-0.02245257794857025,0.16863960027694702,0.15176177024841309,0.014267116785049438
2026-03-23,0.016837455332279205,0.02834896743297577,0.030842818319797516,-0.004340231418609619,0.006685212254524231,0.026145845651626587
2026-03-28,-0.05645017325878143,-0.07008004933595657,0.019451692700386047,-0.043070197105407715,-0.042291879653930664,0.014728903770446777
2026-04-02,-0.017635881900787354,-0.05033076927065849,0.059392064809799194,-0.012067586183547974,-0.04011052846908569,0.02133658528327942
2026-04-07,,,,,,
2026-04-12,0.03049798309803009,-0.0049925148487091064,0.03884619474411011,0.033217817544937134,-0.004007160663604736,0.018160969018936157
2026-04-17,0.05268359184265137,0.04673847556114197,-0.04552217572927475,0.05516640841960907,0.042463526129722595,-0.041889533400535583
2026-04-22,,,,,,
2026-04-27,0.0558127760887146,0.023750022053718567,-0.10920407623052597,0.060084909200668335,0.0256214439868927,-0.07018712162971497
2026-05-02,,,,,,
2026-05-09,-0.08906780928373337,0.026481017470359802,-0.05605071038007736,-0.03837466239929199,0.0271109938621521,-0.056305378675460815
2026-05-12,,,,,,
2026-05-17,0.007921546697616577,0.019900768995285034,0.08127763122320175,0.006417006254196167,0.009959861636161804,0.05538123846054077
2026-05-22,-0.10432640463113785,-0.14002517238259315,0.022442594170570374,-0.05553719401359558,-0.08751598000526428,0.02209705114364624
2026-05-27,-0.024650558829307556,-0.06702569872140884,0.039497315883636475,0.00031173229217529297,-0.04415541887283325,0.042370617389678955
2026-06-01,0.021583005785942078,-0.04245761036872864,0.05495026707649231,0.09661224484443665,0.03655213117599487,0.06163033843040466
2026-06-06,0.06291089951992035,0.016019031405448914,0.0620390921831131,0.060243576765060425,0.010012000799179077,0.0546545684337616
2026-06-11,,,,,,
2026-06-16,0.08840948343276978,0.0570143461227417,-0.05524156987667084,0.08246615529060364,0.04285728931427002,-0.0400044322013855
2026-06-21,0.05011151731014252,0.030636891722679138,-0.10124093294143677,0.24315495789051056,0.23081354796886444,0.1345350295305252
2026-06-26,0.03724861145019531,0.07210515439510345,-0.08554115891456604,0.05668303370475769,0.058185964822769165,-0.055500954389572144
2026-07-01,,,,,,
2026-07-06,,,,,,
2026-07-11,,,,,,
2026-07-16,0.04723428189754486,-0.06170248985290527,-0.01638847589492798,-0.021349117159843445,-0.0006281435489654541,0.011410161852836609
2026-07-21,-0.12036722898483276,-0.1434464305639267,-0.028262555599212646,-0.07347050309181213,-0.09712082147598267,-0.021197199821472168
2026-07-26,-0.08271946012973785,-0.06612581014633179,-0.01444736123085022,-0.14302485436201096,-0.1180533766746521,0.14242660999298096
2026-07-31,-0.09322448074817657,-0.1293455958366394,-0.053860411047935486,-0.055011898279190063,-0.08877617120742798,-0.07523402571678162
